,Review_Date,Author,Rating,Review_Title,Review,Review_Url
2763,19 May 2002,kentmicho,," Nothing Oscar worthy, except special effects, but so what?
","The movie was thoroughly entertaining.  Many people have commented on the 1st 1/2 being a little slow, but if it was as fast as the 2nd half, you'd be worn out by the end.  It's a great addition to the Star Wars series.  It's exactly what it needed to be:  fun, action, and a plot that moves us to the next movie.  Was it somewhat predictable?  Of course -- we all know the ending already.  Even so, Lucas managed to get in a few surprises.",/review/rw4019444/?ref_=tt_urv
2764,20 May 2002,kellperr,4," Technology triumphs over humans
","As usual with a Star Wars film, the special effects are top shelf. The creatures, planets and space ships are all perfectly rendered. Unfortunately, it's the human element -- the actors, scripts and dialogue -- that is a major disappointment. No one has conversations. They give speeches, and some are unintentionally funny, even during serious moments. No one truly seem connected on any level, except that the script says they have relationships of one sort or another. Except for Christopher Lee, who does an excellent turn as an evil Jedi,  the main actors are outclassed by their computer generated co-stars. Quite frankly, I've seen better acting in junior high school productions. The core of the storyline is a split within the Republic that some are trying to heal. But it's never explained why it's such a tragedy that it's happening. And the cutting between one plot line to another was maddening at times. All in all, it's a jumbled mess. The required light saber fights and the battle scenes were spectacular, but in other parts of the film, the computer generated effects just got in the way, as the frame was filled with so many moving objects it was hard to tell what the audience was supposed to be looking at. With a built-in market of hardcore Star Wars fans, George Lucas could just go through the motions of making a film and still rake in millions of dollars. To his credit, he tried, but fell far short of a satisfying film experience. Perhaps the third time will be the true charm.",/review/rw4019444/?ref_=tt_urv
2765,23 May 2002,IL Buono,10," A treat for all you Jedi Masters out there !
","Pure and simple: This is the best sci-fi movie to come down the pike in a LONG time. In fact, since 1980. (The Empire Strikes Back.) Attack of the Clones has faced paced battles, chases, duels, and the greatest FX seen in film to date! I won't give you a sypnosis, you can get that anywhere. Instead I'll tell you exactly why you should see this movie. First and foremost, the movies climax shows us The Battle of Genosis, an engagement that makes Hoth look like peanuts. With literally tens of thousands of droids and clones, this is the first real star WAR. The performances save those of Portman and Christanson are all good. Also, the supporting cast is all given significant screen time.",/review/rw4019444/?ref_=tt_urv
2766,22 May 2002,ck2pr,," Attack of the Bad Lines and Plot Holes
","I am shocked at the number of people who say they LOVED this movie so much when there were big plot holes and really cheesy badly timed lines!  I liked some of the action in this movie, but for me it was mostly disappointing. First off, the name alone ""Attack of the Clones"".  How is it an attack when it was a rescue mission for the good guys?!  I just don't get it!",/review/rw4019444/?ref_=tt_urv
2767,31 May 2002,sinema hound,," If George Lucas had the technology....
","If George Lucas had the technology, I'm sure he would be using digital avatars instead of actors.",/review/rw4019444/?ref_=tt_urv
2768,23 May 2002,tilted_splash,," Awesome!!
",I know that I'm a little late as far as Star Wars fans go but I heard about this website from a friend of mine.,/review/rw4019444/?ref_=tt_urv
2769,16 July 2002,houston-11,3," Lucas ruins own art
",I think George Lucas should not be allowed within 100 yards of anything Star Wars.  The man spent $140 million on CGI effects that look terrible when he could have spent $40 million on goo and plastic models and it would have looked real.  Not to mention the fact that there is no memorabilia to show for the movie.  With the old movies you could order Darth Vader's Helmet or storm trooper gear or even an X-wing fighter through niemen marcus but with these last two works of garbage are you going to go on Ebay and bid on the floppy disk that contains the Codes for Yodas skin graphics?,/review/rw4019444/?ref_=tt_urv
2770,30 May 2002,barbs-1,," engaging and enthralling
",By George he's done it!,/review/rw4019444/?ref_=tt_urv
2771,30 May 2002,padme amidala,," One of the coolest movies of all time!
","This movie is so awesome! it has 2 great young actors(Natalie Portman, Hayden Christensen)That do absolutely brilliant. It is filled with action, romance, and a bit of comedy from C-3po. Great special effects and it was so cool to see Yoda in this film!This is a must see and it was also better than the first episode. I would give this movie an A++",/review/rw4019444/?ref_=tt_urv
2772,2 June 2002,The Hankster,6," at least the special effects were good...
",*** possible spoilers ahead ***,/review/rw4019444/?ref_=tt_urv
2773,2 June 2002,gilamonster,," Lucas redeems himself
","I am SO relieved this was not the huge disappointment that Episode 1 turned out to be!  (I really wouldn't mind if I never had to see Jar Jar Binks again, even briefly, but that can be forgiven.)  I was worried, given some of the other comments I read, but I will most definitely be looking forward to Episode 3!",/review/rw4019444/?ref_=tt_urv
2774,4 June 2002,user1951,," The role of the hero
","Well it is excellent.  I did not expect an intellectual film, this isn't Frank Herbert, but what it does do it does very well.  The visual effects remain stunning which is no mean feat.  Lucas created a standard for special effects which others struggled to keep up with.  By the time the Phantom Menace was released the effects had become commonplace...this film recovers Lucas' lead in this area. The role of the hero/putative villain is central. In episode I Anakin was necessarily a horrible little kid with a grating voice - after all nobody could imagine a young Darth Vader as anything but unpleasant. In this episode he is exactly right although it is hard to see how the American government allowed this one to get through! I will not give the plot away but Anakin's reaction to his mother's fate on Tattooine is a very good motivation for his eventual turn to the dark side...signified by the use of dark side music for the first time with this character.  The analogy with the Americans in Afghanistan was pretty blatant.",/review/rw4019444/?ref_=tt_urv
